24		0.8687819427962299
13		0.8578027129932574
20		0.7934242297130025
10		0.7817439321391251
0		0.7735056265361533
1		0.765078581930617
2		0.7110573141221245
15		0.7049551869219709
3		0.6738871851219059
4		0.6731352662909996
14		0.667254679630408
12		0.6312598956509868
9		0.6211992390487713
5		0.6133276511583684
6		0.6114754924132023
7		0.6058013471719674
8		0.5794491303628743
16		0.5222412973669467
21		0.462215352427211
23		0.4166373998279242
22		0.3687607363422314
18		0.3583502617611247
11		0.3045964826769564
17		0.29853529231563497
19		0.21877015472217728
