11		0.8693073748240587
0		0.8689257315443905
7		0.8687841122100525
1		0.8687819427962299
20		0.8687579056910757
2		0.8686725175630189
4		0.8574414622035212
8		0.8481375405308981
22		0.8418492776247671
24		0.7680453854978248
12		0.7485170164793811
10		0.5680752841855744
14		0.5334550408041401
13		0.5251565122734535
21		0.5230487965799875
9		0.4809020756590464
23		0.4678833799214662
6		0.3446930641472828
19		0.30584205162319084
5		0.2994558613771086
18		0.2958500786625981
15		0.28858991836395126
3		0.24910977583131105
16		0.2304895234389995
17		0.2215835373438522
