13		0.8688019014033976
0		0.8680699411796591
1		0.7985343273603667
23		0.7882447108233159
11		0.7779262844707013
18		0.7765034961093004
2		0.7657893686754471
3		0.7580925487625914
4		0.7580822223527959
5		0.7550183158228894
6		0.744816343604271
7		0.7411930754143504
8		0.734234637190148
20		0.7272119843167972
9		0.7021665356178735
15		0.6771859957805213
24		0.6649695926628078
17		0.663543940675161
19		0.6235519683393594
12		0.5847589008584686
21		0.44849905998084194
10		0.4328079501317782
22		0.41570351056557986
14		0.29498020880215814
16		0.2416973443764573
