22		0.19686575099634
10		0.18903093788245204
0		0.16509485517619163
1		0.16486898853372947
2		0.16465439475827634
3		0.15862726517160222
4		0.1538947416477449
5		0.15326951535815675
6		0.1483874089045927
23		0.14410220161186948
11		0.14280252190618556
14		0.14050212370309023
21		0.1401900818760644
17		0.1331681260394095
12		0.13083371311127712
9		0.12857282963262948
20		0.12429508357941679
13		0.12360048908020807
15		0.12115084050550991
8		0.1208002560469555
19		0.1170668905555605
16		0.11387405988996119
18		0.11267465071616765
24		0.10732513811114179
7		0.08158489358271652
