0		0.7803639246183053
1		0.6976867828507983
2		0.6634644099644252
3		0.6528279041571439
4		0.6345904231396884
24		0.6287555243342003
5		0.6204232831127108
6		0.543825272758838
13		0.543248729341349
7		0.5192084134547031
23		0.5146247891538028
8		0.5128690391589122
9		0.5081986383051087
20		0.4875539757101182
10		0.48479265902018526
21		0.48223335814541096
11		0.4727608296304968
16		0.4721694474224615
12		0.4636787088270942
15		0.45281502200431234
17		0.4502752892422177
22		0.42204605220555175
18		0.4141977638196034
19		0.3373264507123619
14		0.1480219470467537
