0		0.13507590102876546
1		0.13191359749167775
2		0.12954778766768513
18		0.12926663963579824
3		0.12673606006202098
19		0.12620749732796555
4		0.12421467273532065
5		0.1236849844199905
6		0.1226499101123073
7		0.12156703270897161
8		0.11845369195733457
21		0.11778594086610196
22		0.11753844941975561
9		0.11272241970329666
10		0.11061420597573036
11		0.10976621691931643
12		0.10916495186747058
15		0.10902676971173593
13		0.10869458680159715
23		0.10753186987193357
14		0.10564108092726897
16		0.10040312024827337
20		0.0941160069685296
24		0.06189673328945395
17		0.03647970965662398
