0		0.40285164275095614
20		0.3110146283886452
1		0.2958006377215815
24		0.2925105698006711
2		0.2860369738716771
21		0.25193788877284123
3		0.22925436767911347
23		0.22181303963214294
4		0.21828858824184094
22		0.21264989122246697
5		0.2068418497601024
16		0.19988879168218
6		0.19499891123194604
7		0.17948867626033987
17		0.1720855624378541
8		0.17057225528470596
9		0.1674083713187859
19		0.16105049192308837
10		0.1439838435456794
11		0.13623660645558683
12		0.10273083434308844
13		0.0886132220336803
14		0.07114865434939911
15		0.03653922549587038
18		-0.0015148894693549923
