0		0.1538947416477449
1		0.14753275163183907
21		0.1462301812287905
2		0.13578994591348673
3		0.13507590102876546
4		0.13191359749167775
5		0.13036466122355755
6		0.12954778766768513
7		0.12948476364343123
8		0.12926663963579824
9		0.12902074276292444
15		0.12576099970139487
11		0.12360765187013814
22		0.12262771399065489
13		0.11669771695171134
12		0.11365842580454202
18		0.11109657724186757
10		0.11076156332428022
14		0.1073256071033396
16		0.10708855286517707
17		0.10624753047468326
20		0.09294230709430658
19		0.087490588298683
24		0.0737684052730664
23		0.05999355016007103
