0		0.8688019014033976
15		0.8683573451228744
1		0.8682165067775126
2		0.8680699411796591
24		0.8677836653316313
3		0.863604332990707
4		0.85579479033563
5		0.8302515913292535
18		0.7351985511397968
17		0.719081628745637
10		0.7175461176420147
13		0.7164280451461333
7		0.7144786098851628
20		0.7038450544806802
16		0.6416129892364862
14		0.6157265021868247
23		0.6147950860562381
9		0.48891476222446983
19		0.40152942841436995
12		0.37842599558114354
11		0.3655247085196414
6		0.32956632730416324
21		0.22477962625796843
22		0.21529095730421433
8		0.19946590784574444
