 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
  15	        272	00001900000019000000190000001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        272	000019000032189c0032189c0032189c0032189c0032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000019190000191900001919000019190000191900
  15	        272	000019000032189c0032189c0032189c0032189c0032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000019190000191900001919000019190000191900	        158	00001900000019000000190000001900000019000019190000001900000019000000190000001900001919000019190000191900000019000000190000191900001919000019190000001900000019000019190000191900001919000000190000001900
  15	        158	00001900000019000000190000001900000019000019190000001900000019000000190000001900001919000019190000191900000019000000190000191900001919000019190000001900000019000019190000191900001919000000190000001900	         39	00191900001919000019190000191900003219000019190000191900001919000032190000321900001919000019190000321900003219000032190000191900001919000032190000321900003219000019190000191900003219000032190000321900
  15	         39	00191900001919000019190000191900003219000019190000191900001919000032190000321900001919000019190000321900003219000032190000191900001919000032190000321900003219000019190000191900003219000032190000321900	          4	00001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000191900000019000000190000001900000019000019190000191900000019000000190000001900
  15	          4	00001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000191900000019000000190000001900000019000019190000191900000019000000190000001900	        205	000019000032189c0032189c0032189c0032189c0032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  16	        205	000019000032189c0032189c0032189c0032189c0032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        141	00001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  16	        141	00001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        129	00001900000019000000190000001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  16	        129	00001900000019000000190000001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	          9	00001900000019000000190000001900000019000032190000321900000019000000190000001900003219000032190000001900000019000000190000321900003219000000190000001900000019000032190000321900000019000000190000001900
  16	          9	00001900000019000000190000001900000019000032190000321900000019000000190000001900003219000032190000001900000019000000190000321900003219000000190000001900000019000032190000321900000019000000190000001900	          8	0032189c000019000000190000001900000019000032189c00001900000019000000190000001900003219000000190000001900000019000000190000321900000019000000190000001900000019000032190000321900000019000000190000001900
  16	          8	0032189c000019000000190000001900000019000032189c00001900000019000000190000001900003219000000190000001900000019000000190000321900000019000000190000001900000019000032190000321900000019000000190000001900	        -67	00000000000000000000000000000000000000000000000000000000000000000000000000000000003219000000000000000000000000000000000000321900000000000000000000000000000000000032190000321900000000000000000000000000
  16	        -67	00000000000000000000000000000000000000000000000000000000000000000000000000000000003219000000000000000000000000000000000000321900000000000000000000000000000000000032190000321900000000000000000000000000	        270	00191900000019000000190000001900001919000019190000001900000019000000190000191900001919000000190000001900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  17	        270	00191900000019000000190000001900001919000019190000001900000019000000190000191900001919000000190000001900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        238	00001900000019000000190000001900000019000032190000321900003219000032190000001900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  17	        238	00001900000019000000190000001900000019000032190000321900003219000032190000001900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        152	0032189c001919000019190000191900001919000032190000321900003219000019190000191900003219000032190000321900003219000032190000321900003219000032190000321900003219000000190000001900003219000032190000321900
  17	        152	0032189c001919000019190000191900001919000032190000321900003219000019190000191900003219000032190000321900003219000032190000321900003219000032190000321900003219000000190000001900003219000032190000321900	         71	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000000000003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  17	         71	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000000000003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	          6	00321900001919000019190000191900001919000000190000001900001919000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  17	          6	00321900001919000019190000191900001919000000190000001900001919000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900	          1	00321900003219000000190000001900000019000032189c0032189c0032189c00001900000019000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  17	          1	00321900003219000000190000001900000019000032189c0032189c0032189c00001900000019000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c	        272	00191900001919000019190000191900001919000019190000001900003219000019190000191900001919000032190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  18	        272	00191900001919000019190000191900001919000019190000001900003219000019190000191900001919000032190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        255	00001900000019000000190000001900000019000032190000321900000019000000190000001900003219000032190000321900003219000000190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  18	        255	00001900000019000000190000001900000019000032190000321900000019000000190000001900003219000032190000321900003219000000190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        172	00191900000000000000000000000000000000000019190000191900000000000000000000000000001919000032190000321900003219000000000000321900003219000032190000321900000000000032190000321900003219000032190000321900
  18	        172	00191900000000000000000000000000000000000019190000191900000000000000000000000000001919000032190000321900003219000000000000321900003219000032190000321900000000000032190000321900003219000032190000321900	        168	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900003219000032190000321900003219000019190000321900003219000032190000321900003219000032190000321900
  18	        168	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900003219000032190000321900003219000019190000321900003219000032190000321900003219000032190000321900	        110	00321900003219000032190000321900003219000032190000000000000000000000000000321900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  18	        110	00321900003219000032190000321900003219000032190000000000000000000000000000321900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	          2	00191900000019000000190000001900001919000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  18	          2	00191900000019000000190000001900001919000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900	        262	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000000000001919000019190000191900001919000000000000191900001919000019190000191900001919000019190000191900
  19	        262	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000000000001919000019190000191900001919000000000000191900001919000019190000191900001919000019190000191900	        257	00191900001919000000190000191900001919000019190000321900003219000032190000191900003219000032190000321900003219000032190000191900003219000032190000321900001919000019190000321900003219000032190000191900
  19	        257	00191900001919000000190000191900001919000019190000321900003219000032190000191900003219000032190000321900003219000032190000191900003219000032190000321900001919000019190000321900003219000032190000191900	        252	00191900001919000019190000191900001919000019190000321900003219000032190000191900003219000032190000321900003219000032190000191900003219000032190000321900001919000019190000191900003219000019190000191900
  19	        252	00191900001919000019190000191900001919000019190000321900003219000032190000191900003219000032190000321900003219000032190000191900003219000032190000321900001919000019190000191900003219000019190000191900	        247	00001900000019000000190000001900000019000032190000001900000019000000190000001900003219000032190000321900000019000000190000321900003219000032190000321900000019000032190000321900003219000032190000321900
  19	        247	00001900000019000000190000001900000019000032190000001900000019000000190000001900003219000032190000321900000019000000190000321900003219000032190000321900000019000032190000321900003219000032190000321900	        191	00000000000000000000000000000000000000000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  19	        191	00000000000000000000000000000000000000000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        153	00191900001919000019190000191900001919000019190000321900003219000032190000191900003219000032190000321900003219000019190000321900003219000032190000321900003219000032190000321900003219000032190000191900
  19	        153	00191900001919000019190000191900001919000019190000321900003219000032190000191900003219000032190000321900003219000019190000321900003219000032190000321900003219000032190000321900003219000032190000191900	        273	0032189c0032189c0032189c0032189c0032189c0032189c0019190000191900001919000032189c001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c0019190000191900001919000032189c
  20	        273	0032189c0032189c0032189c0032189c0032189c0032189c0019190000191900001919000032189c001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c0019190000191900001919000032189c	        268	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  20	        268	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        208	003219000032190000321900003219000032190000321900003219000032190000321900003219000032189c003219000032190000321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c0032189c00321900
  20	        208	003219000032190000321900003219000032190000321900003219000032190000321900003219000032189c003219000032190000321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c0032189c00321900	        196	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000000000001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  20	        196	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000000000001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        189	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000000000000000000000000000032190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  20	        189	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000000000000000000000000000032190000000000000000000000000000000000000000000000000000000000000000000000000000000000	          4	0032189c0032189c0032189c0032189c0032189c0032189c0032189c000000000032189c0032189c0032189c0019190000000000001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c
  20	          4	0032189c0032189c0032189c0032189c0032189c0032189c0032189c000000000032189c0032189c0032189c0019190000000000001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c	        271	00191900001919000019190000001900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  21	        271	00191900001919000019190000001900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        269	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000001900
  21	        269	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000001900	        243	00191900001919000019190000001900000019000019190000191900001919000019190000001900001919000019190000191900001919000019190000191900001919000019190000191900001919000000000000191900001919000019190000000000
  21	        243	00191900001919000019190000001900000019000019190000191900001919000019190000001900001919000019190000191900001919000019190000191900001919000019190000191900001919000000000000191900001919000019190000000000	        226	0032189c003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  21	        226	0032189c003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        202	00321900000019000000190000001900000019000032190000191900001919000000190000001900000000000019190000191900001919000000190000000000001919000019190000191900000019000000000000321900001919000019190000001900
  21	        202	00321900000019000000190000001900000019000032190000191900001919000000190000001900000000000019190000191900001919000000190000000000001919000019190000191900000019000000000000321900001919000019190000001900	         92	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000000000000000000000000000000000000000000
  21	         92	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000000000000000000000000000000000000000000	        269	00191900001919000019190000191900001919000000190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  22	        269	00191900001919000019190000191900001919000000190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	        253	00321900001919000019190000001900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  22	        253	00321900001919000019190000001900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        235	0032189c0032189c001919000032189c0032189c0019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000000000000191900001919000019190000000000
  22	        235	0032189c0032189c001919000032189c0032189c0019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000000000000191900001919000019190000000000	         72	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003219000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  22	         72	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003219000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	         22	00321900003219000000190000001900000019000032190000001900000019000000190000001900003219000000000000001900000019000000190000321900000000000000190000001900000019000032190000000000000019000000190000001900
  22	         22	00321900003219000000190000001900000019000032190000001900000019000000190000001900003219000000000000001900000019000000190000321900000000000000190000001900000019000032190000000000000019000000190000001900	          6	00321900003219000032189c0032189c0032189c0032190000321900001919000019190000191900003219000032190000001900001919000019190000321900003219000019190000191900001919000032190000321900003219000019190000191900
  22	          6	00321900003219000032189c0032189c0032189c0032190000321900001919000019190000191900003219000032190000001900001919000019190000321900003219000019190000191900001919000032190000321900003219000019190000191900	        260	000019000032189c0032189c0032189c0032189c000019000032189c0032189c0032189c0032189c000019000032190000321900003219000032189c00001900003219000032190000321900003219000000190000001900003219000032190000321900
  23	        260	000019000032189c0032189c0032189c0032189c000019000032189c0032189c0032189c0032189c000019000032190000321900003219000032189c00001900003219000032190000321900003219000000190000001900003219000032190000321900	        252	00321900003219000032190000321900003219000032190000321900003219000032190000321900001919000032190000321900003219000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  23	        252	00321900003219000032190000321900003219000032190000321900003219000032190000321900001919000032190000321900003219000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	         50	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c0032189c0032189c00191900001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c0032189c
  23	         50	00191900001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c0032189c0032189c00191900001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c0032189c	         48	0032189c0032189c0032189c0032189c0032189c0032189c0032190000321900003219000032189c003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  23	         48	0032189c0032189c0032189c0032189c0032189c0032189c0032190000321900003219000032189c003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	          3	00191900001919000019190000191900001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  23	          3	00191900001919000019190000191900001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c	         -1	00000000000019000000190000001900000019000000000000000000000019000000190000001900000000000000000000191900000019000000190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  23	         -1	00000000000019000000190000001900000019000000000000000000000019000000190000001900000000000000000000191900000019000000190000000000000000000000000000000000000000000000000000000000000000000000000000000000	        268	000000000032189c0032189c0032189c000000000000000000191900001919000019190000000000001919000019190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  24	        268	000000000032189c0032189c0032189c000000000000000000191900001919000019190000000000001919000019190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        254	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900001919000019190000321900
  24	        254	00321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000191900001919000019190000321900	        246	00191900003219000032190000321900001919000019190000321900003219000032190000191900001919000019190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  24	        246	00191900003219000032190000321900001919000019190000321900003219000032190000191900001919000019190000321900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        181	000019000032189c0032189c0032189c0032189c0032190000321900003219000032189c0032189c003219000032190000000000003219000032189c00321900003219000032190000321900003219000032190000321900003219000032190000321900
  24	        181	000019000032189c0032189c0032189c0032189c0032190000321900003219000032189c0032189c003219000032190000000000003219000032189c00321900003219000032190000321900003219000032190000321900003219000032190000321900	          5	001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c
  24	          5	001919000019190000191900001919000019190000191900001919000019190000191900001919000032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c0032189c	        -59	00001900000019000000000000000000000000000000190000001900000000000000000000000000000019000000190000000000000000000000000000001900000019000000000000000000000000000032190000001900000000000000000000000000
  24	        -59	00001900000019000000000000000000000000000000190000001900000000000000000000000000000019000000190000000000000000000000000000001900000019000000000000000000000000000032190000001900000000000000000000000000	        270	0032189c0032189c0032189c0032189c0032189c0000190000321900003219000032190000001900000019000032190000321900003219000000190000001900001919000019190000191900000019000000190000191900001919000019190000001900
  25	        270	0032189c0032189c0032189c0032189c0032189c0000190000321900003219000032190000001900000019000032190000321900003219000000190000001900001919000019190000191900000019000000190000191900001919000019190000001900	        264	000000000032189c0032189c0032189c000000000032189c0032189c0032189c0032189c0032189c001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  25	        264	000000000032189c0032189c0032189c000000000032189c0032189c0032189c0032189c0032189c001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        252	00000000000000000000000000000000000000000000000000000000001919000000000000000000001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  25	        252	00000000000000000000000000000000000000000000000000000000001919000000000000000000001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        115	00001900003219000032190000321900003219000000190000321900003219000032190000321900000000000000000000000000000000000032190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  25	        115	00001900003219000032190000321900003219000000190000321900003219000032190000321900000000000000000000000000000000000032190000000000000000000000000000000000000000000000000000000000000000000000000000000000	         30	00000000000000000000000000000000000000000000190000001900000019000000190000001900000019000032190000321900003219000000190000001900000019000032190000001900000019000000190000001900000019000000190000001900
  25	         30	00000000000000000000000000000000000000000000190000001900000019000000190000001900000019000032190000321900003219000000190000001900000019000032190000001900000019000000190000001900000019000000190000001900	          2	00191900001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c00191900001919000032189c0032189c0032189c
  25	          2	00191900001919000032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c001919000032189c0032189c0032189c0032189c00191900001919000032189c0032189c0032189c	        256	00000000000000000000000000000000000000000000000000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  26	        256	00000000000000000000000000000000000000000000000000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        225	00001900000019000000190000001900000019000000190000001900003219000032190000001900000019000000190000321900003219000000190000001900000019000032190000321900000019000000190000001900000019000000190000001900
  26	        225	00001900000019000000190000001900000019000000190000001900003219000032190000001900000019000000190000321900003219000000190000001900000019000032190000321900000019000000190000001900000019000000190000001900	        219	00191900001919000019190000191900001919000000000000191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  26	        219	00191900001919000019190000191900001919000000000000191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	         76	00000000000000000000190000001900000019000000000000191900001919000019190000001900000000000019190000191900001919000000190000000000000019000019190000191900000019000000000000000000000019000000190000001900
  26	         76	00000000000000000000190000001900000019000000000000191900001919000019190000001900000000000019190000191900001919000000190000000000000019000019190000191900000019000000000000000000000019000000190000001900	          2	000000000032190000321900000019000000000000321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c00000000003219000032189c0032189c00000000
  26	          2	000000000032190000321900000019000000000000321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c00000000003219000032189c0032189c00000000	          1	00191900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900
  26	          1	00191900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900000019000000190000001900	        270	00001900001919000019190000191900001919000000190000191900001919000019190000191900000019000019190000191900001919000019190000001900001919000019190000191900001919000000190000191900001919000019190000191900
  27	        270	00001900001919000019190000191900001919000000190000191900001919000019190000191900000019000019190000191900001919000019190000001900001919000019190000191900001919000000190000191900001919000019190000191900	        249	00000000000000000019190000191900001919000000000000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900
  27	        249	00000000000000000019190000191900001919000000000000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900	        219	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191900001919000019190000000000000000000000000000191900001919000000000000000000000000000019190000191900
  27	        219	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191900001919000019190000000000000000000000000000191900001919000000000000000000000000000019190000191900	        142	00000000000000000000000000000000001919000000190000000000000000000000000000191900000019000000000000000000000000000019190000001900000019000000000000001900001919000000190000001900000019000000190000191900
  27	        142	00000000000000000000000000000000001919000000190000000000000000000000000000191900000019000000000000000000000000000019190000001900000019000000000000001900001919000000190000001900000019000000190000191900	         60	00321900001919000019190000191900000000000032190000191900001919000019190000191900003219000019190000191900001919000019190000321900001919000019190000191900001919000032190000191900001919000019190000191900
  27	         60	00321900001919000019190000191900000000000032190000191900001919000019190000191900003219000019190000191900001919000019190000321900001919000019190000191900001919000032190000191900001919000019190000191900	          0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  27	          0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	        266	00191900001919000019190000191900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000001900
  28	        266	00191900001919000019190000191900000019000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000191900001919000019190000001900	        254	00321900003219000019190000191900001919000032190000321900001919000019190000191900003219000032190000191900001919000019190000321900003219000019190000191900001919000032190000321900001919000019190000191900
  28	        254	00321900003219000019190000191900001919000032190000321900001919000019190000191900003219000032190000191900001919000019190000321900003219000019190000191900001919000032190000321900001919000019190000191900	        219	00000000000000000000000000000000000000000000000000000000000000000019190000000000000000000000000000191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  28	        219	00000000000000000000000000000000000000000000000000000000000000000019190000000000000000000000000000191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000	        210	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019190000191900001919000000000000000000000000000019190000191900000000000000000000000000000000000000000000000000
  28	        210	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019190000191900001919000000000000000000000000000019190000191900000000000000000000000000000000000000000000000000	        135	00001900000019000032190000001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900
  28	        135	00001900000019000032190000001900000019000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900003219000032190000321900	         -4	00321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c000000000032189c0032189c0032189c0032189c00000000000000000032189c0032189c000000000000000000000000000000000000000000000000
  28	         -4	00321900003219000032189c0032189c0032189c00321900003219000032189c0032189c0032189c000000000032189c0032189c0032189c0032189c00000000000000000032189c0032189c000000000000000000000000000000000000000000000000	        281	00191900001919000019190000191900001919000000000000191900001919000019190000191900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  29	        281	00191900001919000019190000191900001919000000000000191900001919000019190000191900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	        260	00000000000000000032190000321900003219000000000000001900003219000032190000321900000019000000190000321900003219000032190000001900000019000032190000321900003219000000190000001900003219000032190000321900
  29	        260	00000000000000000032190000321900003219000000000000001900003219000032190000321900000019000000190000321900003219000032190000001900000019000032190000321900003219000000190000001900003219000032190000321900	        253	00001900000019000019190000191900001919000000190000001900001919000019190000191900000000000019190000191900001919000019190000001900000019000019190000191900001919000000190000001900001919000019190000191900
  29	        253	00001900000019000019190000191900001919000000190000001900001919000019190000191900000000000019190000191900001919000019190000001900000019000019190000191900001919000000190000001900001919000019190000191900	        131	00000000000019000000190000001900000019000000000000321900003219000032190000001900000000000032190000321900003219000000190000000000003219000032190000321900000019000000000000001900000019000000190000001900
  29	        131	00000000000019000000190000001900000019000000000000321900003219000032190000001900000000000032190000321900003219000000190000000000003219000032190000321900000019000000000000001900000019000000190000001900	          4	0032189c000019000000190000001900000019000019190000001900000019000000190000001900001919000019190000191900000019000000190000191900000019000000190000001900000019000019190000001900000019000000190000001900
  29	          4	0032189c000019000000190000001900000019000019190000001900000019000000190000001900001919000019190000191900000019000000190000191900000019000000190000001900000019000019190000001900000019000000190000001900	          1	001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c0000000000001900001919000032189c0032189c00000000
  29	          1	001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c00000000001919000032189c0032189c0032189c0000000000001900001919000032189c0032189c00000000	        268	0032189c001919000019190000191900001919000032189c001919000019190000191900001919000032189c0032189c00191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30	        268	0032189c001919000019190000191900001919000032189c001919000019190000191900001919000032189c0032189c00191900001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000	        254	00000000001919000019190000191900001919000000000000191900001919000019190000191900000000000019190000191900001919000019190000000000001919000019190000191900001919000000000000191900001919000019190000191900
  30	        254	00000000001919000019190000191900001919000000000000191900001919000019190000191900000000000019190000191900001919000019190000000000001919000019190000191900001919000000000000191900001919000019190000191900	        209	00000000001919000019190000191900001919000000000000000000001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30	        209	00000000001919000019190000191900001919000000000000000000001919000019190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	        197	00000000000000000019190000191900001919000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
