 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
  27	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        266	00000000000019000032189c0032189c000000000032189c00191900003219000000190000000000000000000000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  27	        266	00000000000019000032189c0032189c000000000032189c00191900003219000000190000000000000000000000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        259	0032189c0032189c001919000000000000000000003219000032189c0000000000000000000019000032189c000000000032189c0032189c00321900000019000032189c001919000032189c001919000032190000001900000000000000000000001900
  27	        259	0032189c0032189c001919000000000000000000003219000032189c0000000000000000000019000032189c000000000032189c0032189c00321900000019000032189c001919000032189c001919000032190000001900000000000000000000001900	        218	00000000000019000032189c0000190000191900003219000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  27	        218	00000000000019000032189c0000190000191900003219000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  28	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  28	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  28	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        273	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c00000000003219000032189c0032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  28	        273	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c00000000003219000032189c0032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        269	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000000000
  28	        269	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000000000	        268	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0019190000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000190000321900
  28	        268	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0019190000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000190000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  29	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  29	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  29	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        249	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000001900000019000032190000191900003219000000190000001900000000000000000000321900
  29	        249	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000001900000019000032190000191900003219000000190000001900000000000000000000321900	        244	0000000000001900000000000019190000000000000000000032189c0032190000001900000000000032189c000000000000000000321900003219000032189c003219000032189c00191900003219000000000000001900000000000000000000191900
  29	        244	0000000000001900000000000019190000000000000000000032189c0032190000001900000000000032189c000000000000000000321900003219000032189c003219000032189c00191900003219000000000000001900000000000000000000191900	        114	00000000000019000032189c0032189c00000000000000000032189c0032190000191900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000032190000001900000000000000000000321900
  29	        114	00000000000019000032189c0032189c00000000000000000032189c0032190000191900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000032190000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  30	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  30	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  30	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0032189c00001900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  30	        276	00000000000019000032189c0032189c00001900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        265	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000000190000321900000019000019190000191900003219000000000000001900000000000000000000000000
  30	        265	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000000190000321900000019000019190000191900003219000000000000001900000000000000000000000000	        198	0032189c000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000003219000032189c000019000032190000191900003219000000000000001900000000000000000000321900
  30	        198	0032189c000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000003219000032189c000019000032190000191900003219000000000000001900000000000000000000321900	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900
   4	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900
   4	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900	        275	00000000000019000032189c0032189c00321900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900
   4	        275	00000000000019000032189c0032189c00321900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900	        271	00001900000000000019190000191900000019000032189c0019190000000000000019000032189c00321900000000000032189c000000000019190000191900000000000032189c0000190000191900001919000000190000191900003219000032189c
   4	        271	00001900000000000019190000191900000019000032189c0019190000000000000019000032189c00321900000000000032189c000000000019190000191900000000000032189c0000190000191900001919000000190000191900003219000032189c	        267	0032189c00001900000000000032189c00321900000000000032189c003219000032189c000000000032189c0000000000321900000000000000000000321900000019000032190000191900001919000000000000001900000000000000000000321900
   4	        267	0032189c00001900000000000032189c00321900000000000032189c003219000032189c000000000032189c0000000000321900000000000000000000321900000019000032190000191900001919000000000000001900000000000000000000321900	        200	000019000032189c0000000000000000003219000032189c00321900000000000019190000001900001919000000000000321900003219000000000000321900000019000032189c001919000032189c003219000000000000001900000000000032189c
   4	        200	000019000032189c0000000000000000003219000032189c00321900000000000019190000001900001919000000000000321900003219000000000000321900000019000032189c001919000032189c003219000000000000001900000000000032189c	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  31	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  31	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  31	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        268	0000000000001900003219000032189c00191900000000000032189c003219000000190000000000000000000000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  31	        268	0000000000001900003219000032189c00191900000000000032189c003219000000190000000000000000000000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        267	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000019000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  31	        267	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000019000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        263	00000000000019000032189c0032189c0000000000000000000000000032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  31	        263	00000000000019000032189c0032189c0000000000000000000000000032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  32	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  32	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  32	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        212	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900
  32	        212	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900	        195	00000000000019000032189c0032189c00191900000019000032189c0032190000001900003219000032189c0000000000321900000019000032190000000000000019000032190000191900003219000000000000001900000019000000000000321900
  32	        195	00000000000019000032189c0032189c00191900000019000032189c0032190000001900003219000032189c0000000000321900000019000032190000000000000019000032190000191900003219000000000000001900000019000000000000321900	        120	00000000000019000032189c0032189c00000000003219000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000000000000000000000000000321900
  32	        120	00000000000019000032189c0032189c00000000003219000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000000000000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  33	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  33	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  33	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        264	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000000000
  33	        264	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000000000	        230	00000000000019000032189c0032189c00191900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000000000001900000000000000000000321900
  33	        230	00000000000019000032189c0032189c00191900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000000000001900000000000000000000321900	         46	00321900000000000032190000001900000000000032189c0032189c000000000032189c0032189c0032189c0000000000000000000000000019190000321900003219000032190000191900001919000000190000001900000000000000000000000000
  33	         46	00321900000000000032190000001900000000000032189c0032189c000000000032189c0032189c0032189c0000000000000000000000000019190000321900003219000032190000191900001919000000190000001900000000000000000000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  34	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  34	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  34	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        270	00000000000019000032189c0032189c0019190000000000003219000032190000001900000000000032189c000000000032190000001900003219000032190000001900003219000019190000321900000000000000190000000000000000000032189c
  34	        270	00000000000019000032189c0032189c0019190000000000003219000032190000001900000000000032189c000000000032190000001900003219000032190000001900003219000019190000321900000000000000190000000000000000000032189c	        262	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900001919000000000000000000
  34	        262	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900001919000000000000000000	        116	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000000000000000000000000000321900
  34	        116	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000000000000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  35	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  35	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  35	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        273	00000000000000000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  35	        273	00000000000000000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        271	0000000000001900000000000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000321900000000000000000000321900
  35	        271	0000000000001900000000000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000321900000000000000000000321900	        265	000000000032189c0032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000019190000321900000019000032190000321900003219000000000000001900000000000000000000191900
  35	        265	000000000032189c0032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000019190000321900000019000032190000321900003219000000000000001900000000000000000000191900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  36	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  36	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  36	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	0000000000001900000019000032189c00000000000000000032189c003219000000190000000000000000000000190000321900000000000032190000321900000019000000190000191900003219000000000000001900000000000000000000321900
  36	        276	0000000000001900000019000032189c00000000000000000032189c003219000000190000000000000000000000190000321900000000000032190000321900000019000000190000191900003219000000000000001900000000000000000000321900	        275	0000000000000000000019000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000000000000001900000019000032190000191900003219000000000000001900000000000000000000321900
  36	        275	0000000000000000000019000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000000000000001900000019000032190000191900003219000000000000001900000000000000000000321900	         36	00000000001919000032189c00001900000000000032189c0032189c0019190000000000000000000032189c0000190000001900003219000032189c00001900000019000019190000000000001919000032189c00000000000000000000000000321900
  36	         36	00000000001919000032189c00001900000000000032189c0032189c0019190000000000000000000032189c0000190000001900003219000032189c00001900000019000019190000000000001919000032189c00000000000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  37	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  37	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  37	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	00000000000019000032189c0032189c00000000000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000321900003219000000000000001900000000000000000000321900
  37	        275	00000000000019000032189c0032189c00000000000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000321900003219000000000000001900000000000000000000321900	        229	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900
  37	        229	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900	        201	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900001919000000000000321900
  37	        201	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900001919000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  38	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  38	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  38	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        268	00321900000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  38	        268	00321900000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        263	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900001919000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  38	        263	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900001919000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        252	00000000000019000032189c0032189c00191900000000000032189c0019190000001900000000000032189c0000190000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900
  38	        252	00000000000019000032189c0032189c00191900000000000032189c0019190000001900000000000032189c0000190000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  39	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  39	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  39	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        260	00000000000019000032189c0032189c00191900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900001919000000000000321900
  39	        260	00000000000019000032189c0032189c00191900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900001919000000000000321900	        232	0000000000001900001919000032189c00191900003219000032189c003219000032190000000000000000000000000000321900003219000032190000321900000019000032190000001900003219000000190000191900000000000000000000321900
  39	        232	0000000000001900001919000032189c00191900003219000032189c003219000032190000000000000000000000000000321900003219000032190000321900000019000032190000001900003219000000190000191900000000000000000000321900	        -47	00000000000019000032189c0032189c0019190000000000000000000019190000001900003219000032189c0000000000321900000000000032189c00321900000019000032190000191900000000000000000000000000000000000019190000321900
  39	        -47	00000000000019000032189c0032189c0019190000000000000000000019190000001900003219000032189c0000000000321900000000000032189c00321900000019000032190000191900000000000000000000000000000000000019190000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  40	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  40	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  40	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        272	00000000000019000032189c0032189c00000000000000000032189c00321900000019000032189c0032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  40	        272	00000000000019000032189c0032189c00000000000000000032189c00321900000019000032189c0032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        244	0000000000001900003219000032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000000000000000000000000000321900
  40	        244	0000000000001900003219000032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000000000000000000000000000321900	        138	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000032189c00001900000000000000000000321900
  40	        138	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000032189c00001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
   5	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900
   5	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900
