Run Value_Current_Best Current_Best 25 Value_Solution_At_Iteration Solution_At_Iteration
1 3.441279 0 3 4 3 3 4 4 1 0 0 0 3 3 4 4 0 2 4 4 2 4 3 0 1 4 3.396445 0 4 0 3 4 0 1 0 1 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0
1 3.396445 0 4 0 3 4 0 1 0 1 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0 3.388724 0 4 0 3 0 0 1 3 1 0 4 2 4 2 0 0 1 1 3 4 3 2 0 4 4
1 3.388724 0 4 0 3 0 0 1 3 1 0 4 2 4 2 0 0 1 1 3 4 3 2 0 4 4 3.270891 0 2 3 4 2 3 3 0 0 3 1 4 0 0 0 2 1 4 2 4 2 2 0 1 2
1 3.270891 0 2 3 4 2 3 3 0 0 3 1 4 0 0 0 2 1 4 2 4 2 2 0 1 2 3.223857 4 3 4 4 3 4 2 1 0 2 0 2 3 2 0 3 4 3 4 1 4 0 0 0 0
1 3.223857 4 3 4 4 3 4 2 1 0 2 0 2 3 2 0 3 4 3 4 1 4 0 0 0 0 3.145505 0 1 1 0 2 0 0 3 4 4 1 2 0 1 4 2 0 0 0 1 3 2 3 1 3
1 3.145505 0 1 1 0 2 0 0 3 4 4 1 2 0 1 4 2 0 0 0 1 3 2 3 1 3 3.070853 4 3 4 4 3 4 2 0 0 2 0 2 3 2 0 1 4 3 4 0 4 0 0 0 0
1 3.070853 4 3 4 4 3 4 2 0 0 2 0 2 3 2 0 1 4 3 4 0 4 0 0 0 0 2.672716 1 2 2 4 2 3 3 0 0 3 1 2 0 0 0 3 4 4 2 4 2 0 4 1 2
1 2.672716 1 2 2 4 2 3 3 0 0 3 1 2 0 0 0 3 4 4 2 4 2 0 4 1 2 2.604663 4 3 4 4 3 4 2 0 0 2 0 2 3 1 0 1 4 3 4 1 4 0 0 0 0
1 2.604663 4 3 4 4 3 4 2 0 0 2 0 2 3 1 0 1 4 3 4 1 4 0 0 0 0 3.565764 0 2 4 2 0 4 3 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.565764 0 2 4 2 0 4 3 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4 3.522541 0 3 4 4 3 4 4 1 0 0 0 3 3 4 3 4 4 3 4 4 4 2 3 1 4
1 3.522541 0 3 4 4 3 4 4 1 0 0 0 3 3 4 3 4 4 3 4 4 4 2 3 1 4 3.445414 0 3 0 0 4 0 1 3 1 3 3 0 4 0 4 4 2 4 0 4 3 3 2 4 2
1 3.445414 0 3 0 0 4 0 1 3 1 3 3 0 4 0 4 4 2 4 0 4 3 3 2 4 2 3.42426 3 3 4 4 3 4 4 1 0 2 0 3 3 4 2 0 2 3 4 4 4 3 2 1 1
1 3.42426 3 3 4 4 3 4 4 1 0 2 0 3 3 4 2 0 2 3 4 4 4 3 2 1 1 3.403412 0 0 2 2 4 3 0 3 3 1 3 2 4 0 4 0 2 4 0 4 3 4 0 0 0
1 3.403412 0 0 2 2 4 3 0 3 3 1 3 2 4 0 4 0 2 4 0 4 3 4 0 0 0 3.39536 0 3 4 4 3 4 4 1 0 2 0 3 3 4 2 0 2 3 4 4 4 3 3 1 1
1 3.39536 0 3 4 4 3 4 4 1 0 2 0 3 3 4 2 0 2 3 4 4 4 3 3 1 1 3.355398 0 4 0 3 4 0 1 3 3 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0
1 3.355398 0 4 0 3 4 0 1 3 3 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0 3.327583 2 3 4 4 3 4 4 1 0 2 0 3 3 4 2 0 2 3 4 4 0 3 0 1 1
1 3.327583 2 3 4 4 3 4 4 1 0 2 0 3 3 4 2 0 2 3 4 4 0 3 0 1 1 3.294183 4 3 4 4 3 4 2 1 0 2 0 2 3 2 1 1 4 3 4 1 4 0 0 0 0
1 3.294183 4 3 4 4 3 4 2 1 0 2 0 2 3 2 1 1 4 3 4 1 4 0 0 0 0 3.228472 0 3 1 4 3 4 4 1 0 2 0 3 0 3 2 0 2 4 4 2 4 3 0 1 4
1 3.228472 0 3 1 4 3 4 4 1 0 2 0 3 0 3 2 0 2 4 4 2 4 3 0 1 4 3.225781 0 3 4 4 3 4 4 1 0 2 0 3 3 2 2 0 2 3 4 4 4 3 0 1 1
1 3.225781 0 3 4 4 3 4 4 1 0 2 0 3 3 2 2 0 2 3 4 4 4 3 0 1 1 3.198402 4 4 0 4 4 0 1 3 1 1 3 2 4 0 4 4 2 4 0 4 3 2 0 0 4
1 3.198402 4 4 0 4 4 0 1 3 1 1 3 2 4 0 4 4 2 4 0 4 3 2 0 0 4 4.200535 0 0 4 4 4 0 2 1 0 0 0 3 3 4 0 4 1 3 4 4 4 3 0 1 4
1 4.200535 0 0 4 4 4 0 2 1 0 0 0 3 3 4 0 4 1 3 4 4 4 3 0 1 4 3.587051 0 2 1 2 2 0 4 2 2 3 1 4 0 0 4 2 1 1 0 4 1 3 0 4 3
1 3.587051 0 2 1 2 2 0 4 2 2 3 1 4 0 0 4 2 1 1 0 4 1 3 0 4 3 3.583341 2 4 0 4 4 4 1 3 1 1 3 2 4 0 4 4 2 4 0 4 3 2 0 0 0
1 3.583341 2 4 0 4 4 4 1 3 1 1 3 2 4 0 4 4 2 4 0 4 3 2 0 0 0 3.582451 0 4 0 4 4 0 1 3 4 0 0 2 4 2 4 2 1 0 3 4 4 2 0 4 0
1 3.582451 0 4 0 4 4 0 1 3 4 0 0 2 4 2 4 2 1 0 3 4 4 2 0 4 0 3.567534 4 4 3 3 0 2 0 0 4 3 0 0 0 2 3 0 0 3 3 4 3 4 1 1 1
1 3.567534 4 4 3 3 0 2 0 0 4 3 0 0 0 2 3 0 0 3 3 4 3 4 1 1 1 3.532131 0 2 4 2 0 4 3 1 0 2 0 2 3 4 2 0 2 4 4 2 3 3 0 1 4
1 3.532131 0 2 4 2 0 4 3 1 0 2 0 2 3 4 2 0 2 4 4 2 3 3 0 1 4 3.503676 0 1 0 4 4 0 1 3 1 1 3 2 4 0 4 4 4 4 0 4 3 2 0 0 0
1 3.503676 0 1 0 4 4 0 1 3 1 1 3 2 4 0 4 4 4 4 0 4 3 2 0 0 0 3.482713 0 4 0 3 4 0 1 3 1 0 3 2 4 2 4 2 1 0 3 4 3 2 0 4 0
1 3.482713 0 4 0 3 4 0 1 3 1 0 3 2 4 2 4 2 1 0 3 4 3 2 0 4 0 3.358243 0 2 0 0 0 4 3 1 0 2 1 3 3 1 2 0 2 4 4 2 4 3 0 1 4
1 3.358243 0 2 0 0 0 4 3 1 0 2 1 3 3 1 2 0 2 4 4 2 4 3 0 1 4 3.246835 0 3 4 4 3 4 4 1 0 0 0 0 3 4 2 0 2 3 3 4 4 3 0 1 1
1 3.246835 0 3 4 4 3 4 4 1 0 0 0 0 3 4 2 0 2 3 3 4 4 3 0 1 1 3.123456 0 4 0 4 4 0 1 3 1 0 3 2 4 2 4 2 1 0 3 1 3 1 0 4 0
1 3.123456 0 4 0 4 4 0 1 3 1 0 3 2 4 2 4 2 1 0 3 1 3 1 0 4 0 2.806338 2 3 0 1 3 0 2 1 0 2 4 4 4 3 2 1 2 0 0 2 0 2 2 0 3
1 2.806338 2 3 0 1 3 0 2 1 0 2 4 4 4 3 2 1 2 0 0 2 0 2 2 0 3 3.551668 0 4 0 3 0 0 1 2 1 0 4 3 4 2 4 0 1 0 4 3 3 2 0 4 0
1 3.551668 0 4 0 3 0 0 1 2 1 0 4 3 4 2 4 0 1 0 4 3 3 2 0 4 0 3.448521 0 0 4 2 0 4 2 1 2 2 0 3 3 4 2 0 2 4 4 2 4 3 2 1 4
1 3.448521 0 0 4 2 0 4 2 1 2 2 0 3 3 4 2 0 2 4 4 2 4 3 2 1 4 3.440509 0 0 4 4 3 4 4 1 0 2 0 4 3 4 2 0 2 3 3 4 4 3 0 1 1
1 3.440509 0 0 4 4 3 4 4 1 0 2 0 4 3 4 2 0 2 3 3 4 4 3 0 1 1 3.425649 0 2 4 2 0 4 3 1 0 4 0 3 3 4 2 0 2 4 4 2 2 1 0 1 4
1 3.425649 0 2 4 2 0 4 3 1 0 4 0 3 3 4 2 0 2 4 4 2 2 1 0 1 4 3.42188 4 4 3 3 0 2 0 0 4 3 0 0 2 2 3 0 0 3 3 4 3 4 1 1 0
1 3.42188 4 4 3 3 0 2 0 0 4 3 0 0 2 2 3 0 0 3 3 4 3 4 1 1 0 3.382675 0 2 4 2 3 4 3 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.382675 0 2 4 2 3 4 3 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4 3.376732 0 3 4 4 3 4 4 1 0 2 0 4 3 4 2 0 2 3 3 4 4 4 0 1 1
1 3.376732 0 3 4 4 3 4 4 1 0 2 0 4 3 4 2 0 2 3 3 4 4 4 0 1 1 3.343847 0 4 0 3 4 0 3 0 3 1 4 4 3 0 4 0 0 2 1 4 3 1 3 4 0
1 3.343847 0 4 0 3 4 0 3 0 3 1 4 4 3 0 4 0 0 2 1 4 3 1 3 4 0 3.31328 0 3 4 4 3 0 4 1 0 2 0 4 3 4 2 0 2 3 3 4 4 3 2 1 1
1 3.31328 0 3 4 4 3 0 4 1 0 2 0 4 3 4 2 0 2 3 3 4 4 3 2 1 1 3.211518 0 2 4 2 0 4 3 1 0 2 0 3 3 0 2 0 2 4 4 2 4 3 0 1 4
1 3.211518 0 2 4 2 0 4 3 1 0 2 0 3 3 0 2 0 2 4 4 2 4 3 0 1 4 3.153806 0 4 0 4 4 0 1 3 4 0 0 2 4 2 4 2 1 0 3 4 4 2 3 4 0
1 3.153806 0 4 0 4 4 0 1 3 4 0 0 2 4 2 4 2 1 0 3 4 4 2 3 4 0 3.100064 2 4 0 4 4 4 1 3 1 1 3 2 4 0 4 4 0 4 0 4 3 2 0 0 0
1 3.100064 2 4 0 4 4 4 1 3 1 1 3 2 4 0 4 4 0 4 0 4 3 2 0 0 0 3.041259 0 2 1 2 2 0 4 2 2 3 1 4 0 0 4 2 1 1 0 1 1 3 0 4 4
1 3.041259 0 2 1 2 2 0 4 2 2 3 1 4 0 0 4 2 1 1 0 1 1 3 0 4 4 3.560192 4 4 3 3 0 2 0 0 4 3 0 0 0 2 4 0 0 3 3 4 3 4 1 1 1
1 3.560192 4 4 3 3 0 2 0 0 4 3 0 0 0 2 4 0 0 3 3 4 3 4 1 1 1 3.556462 0 4 0 3 4 0 1 3 1 0 4 4 2 2 4 0 1 0 3 3 3 2 0 4 0
1 3.556462 0 4 0 3 4 0 1 3 1 0 4 4 2 2 4 0 1 0 3 3 3 2 0 4 0 3.516727 0 3 4 4 3 4 4 3 0 2 0 4 3 4 2 0 2 3 3 4 4 3 0 1 1
1 3.516727 0 3 4 4 3 4 4 3 0 2 0 4 3 4 2 0 2 3 3 4 4 3 0 1 1 3.51447 4 4 0 4 4 0 1 3 1 0 3 2 1 2 4 2 1 0 2 4 3 3 0 4 0
1 3.51447 4 4 0 4 4 0 1 3 1 0 3 2 1 2 4 2 1 0 2 4 3 3 0 4 0 3.457198 0 2 4 0 0 1 2 1 0 0 1 4 2 4 0 3 2 2 3 2 4 0 0 0 4
1 3.457198 0 2 4 0 0 1 2 1 0 0 1 4 2 4 0 3 2 2 3 2 4 0 0 0 4 3.425841 0 4 0 0 0 0 1 2 1 0 4 3 4 2 4 0 1 0 4 1 3 2 0 4 0
1 3.425841 0 4 0 0 0 0 1 2 1 0 4 3 4 2 4 0 1 0 4 1 3 2 0 4 0 3.331732 0 0 0 0 0 3 3 1 0 2 3 4 4 0 4 1 0 2 0 4 2 4 1 2 4
1 3.331732 0 0 0 0 0 3 3 1 0 2 3 4 4 0 4 1 0 2 0 4 2 4 1 2 4 3.329421 0 4 0 3 0 0 1 2 1 0 4 3 4 2 4 0 1 0 4 1 0 2 0 4 0
1 3.329421 0 4 0 3 0 0 1 2 1 0 4 3 4 2 4 0 1 0 4 1 0 2 0 4 0 3.279265 0 0 4 0 0 4 4 2 0 1 0 0 3 2 2 0 3 4 4 4 4 4 0 0 3
1 3.279265 0 0 4 0 0 4 4 2 0 1 0 0 3 2 2 0 3 4 4 4 4 4 0 0 3 3.262382 4 4 0 4 4 0 1 3 1 0 3 2 1 2 4 2 1 0 3 1 3 3 0 4 0
1 3.262382 4 4 0 4 4 0 1 3 1 0 3 2 1 2 4 2 1 0 3 1 3 3 0 4 0 3.06683 4 4 0 4 4 0 1 3 1 0 3 3 1 2 4 2 1 4 3 0 3 3 0 4 0
1 3.06683 4 4 0 4 4 0 1 3 1 0 3 3 1 2 4 2 1 4 3 0 3 3 0 4 0 2.852213 0 2 1 2 2 0 4 2 0 3 1 4 1 0 4 2 1 2 0 2 1 3 0 4 3
1 2.852213 0 2 1 2 2 0 4 2 0 3 1 4 1 0 4 2 1 2 0 2 1 3 0 4 3 0.611553 0 4 0 3 4 0 1 3 1 0 4 4 4 2 4 0 1 0 3 4 3 4 0 4 0
1 0.611553 0 4 0 3 4 0 1 3 1 0 4 4 4 2 4 0 1 0 3 4 3 4 0 4 0 3.569421 0 3 4 4 4 0 2 1 4 0 0 3 3 4 0 2 1 3 4 4 4 3 0 1 4
1 3.569421 0 3 4 4 4 0 2 1 4 0 0 3 3 4 0 2 1 3 4 4 4 3 0 1 4 3.555568 0 0 4 4 4 0 0 1 0 0 0 3 3 4 0 4 1 3 4 4 4 3 0 1 4
1 3.555568 0 0 4 4 4 0 0 1 0 0 0 3 3 4 0 4 1 3 4 4 4 3 0 1 4 3.527086 1 4 0 3 4 0 1 3 1 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0
1 3.527086 1 4 0 3 4 0 1 3 1 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0 3.459162 0 3 4 4 3 4 4 1 0 0 0 3 3 4 3 4 4 3 4 2 4 3 0 0 4
1 3.459162 0 3 4 4 3 4 4 1 0 0 0 3 3 4 3 4 4 3 4 2 4 3 0 0 4 3.398703 0 0 1 0 0 0 3 3 0 0 3 4 1 2 4 3 0 0 3 3 2 0 4 4 3
1 3.398703 0 0 1 0 0 0 3 3 0 0 3 4 1 2 4 3 0 0 3 3 2 0 4 4 3 3.396337 4 4 0 3 4 0 1 3 1 0 4 4 2 2 4 0 0 0 3 3 0 0 0 4 0
1 3.396337 4 4 0 3 4 0 1 3 1 0 4 4 2 2 4 0 0 0 3 3 0 0 0 4 0 3.332874 3 2 4 2 0 4 4 1 0 2 0 3 3 4 2 0 2 4 4 2 4 1 0 1 4
1 3.332874 3 2 4 2 0 4 4 1 0 2 0 3 3 4 2 0 2 4 4 2 4 1 0 1 4 3.297887 0 2 4 2 0 4 3 0 1 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.297887 0 2 4 2 0 4 3 0 1 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4 3.293079 4 3 4 4 3 4 2 1 1 2 0 2 3 2 0 1 4 3 4 1 4 0 0 0 0
1 3.293079 4 3 4 4 3 4 2 1 1 2 0 2 3 2 0 1 4 3 4 1 4 0 0 0 0 3.231816 2 4 0 4 4 4 1 3 1 1 3 2 4 0 4 4 2 4 0 4 3 2 2 0 0
1 3.231816 2 4 0 4 4 4 1 3 1 1 3 2 4 0 4 4 2 4 0 4 3 2 2 0 0 3.126347 0 0 1 2 0 0 4 2 3 3 1 4 0 0 4 2 1 1 0 4 1 3 0 1 3
1 3.126347 0 0 1 2 0 0 4 2 3 3 1 4 0 0 4 2 1 1 0 4 1 3 0 1 3 2.565831 4 2 3 0 3 4 0 1 1 2 1 2 4 3 0 3 2 2 2 2 3 0 0 2 0
1 2.565831 4 2 3 0 3 4 0 1 1 2 1 2 4 3 0 3 2 2 2 2 3 0 0 2 0 2.445015 3 2 3 2 0 4 4 1 2 2 0 3 2 1 2 0 0 4 1 2 4 4 2 1 2
1 2.445015 3 2 3 2 0 4 4 1 2 2 0 3 2 1 2 0 0 4 1 2 4 4 2 1 2 3.562807 0 4 0 3 0 0 1 3 1 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0
1 3.562807 0 4 0 3 0 0 1 3 1 0 4 2 4 2 4 0 1 0 3 4 3 2 0 4 0 3.560543 0 0 4 4 4 0 2 1 0 0 0 3 3 4 0 0 1 3 4 4 4 3 0 1 4
1 3.560543 0 0 4 4 4 0 2 1 0 0 0 3 3 4 0 0 1 3 4 4 4 3 0 1 4 3.538302 3 1 0 0 2 1 2 0 4 2 4 0 3 4 1 1 4 1 4 4 4 4 0 1 4
1 3.538302 3 1 0 0 2 1 2 0 4 2 4 0 3 4 1 1 4 1 4 4 4 4 0 1 4 3.516474 0 3 2 4 4 0 2 1 4 0 0 3 3 4 0 2 1 3 2 4 4 3 0 1 4
1 3.516474 0 3 2 4 4 0 2 1 4 0 0 3 3 4 0 2 1 3 2 4 4 3 0 1 4 3.467974 0 2 4 2 0 0 3 1 0 2 3 2 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.467974 0 2 4 2 0 0 3 1 0 2 3 2 3 4 2 0 2 4 4 2 4 3 0 1 4 3.413901 0 2 0 2 0 1 3 1 3 2 0 3 4 0 2 0 2 4 4 2 4 2 0 1 4
1 3.413901 0 2 0 2 0 1 3 1 3 2 0 3 4 0 2 0 2 4 4 2 4 2 0 1 4 3.404469 1 2 4 0 0 2 0 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 4 4
1 3.404469 1 2 4 0 0 2 0 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 4 4 3.192632 0 4 0 3 4 0 1 3 1 0 4 2 4 2 4 0 1 0 3 0 3 2 0 4 0
1 3.192632 0 4 0 3 4 0 1 3 1 0 4 2 4 2 4 0 1 0 3 0 3 2 0 4 0 3.008319 0 0 1 4 0 4 1 3 4 0 2 0 1 2 1 3 1 0 0 2 0 0 2 4 3
1 3.008319 0 0 1 4 0 4 1 3 4 0 2 0 1 2 1 3 1 0 0 2 0 0 2 4 3 2.976289 1 3 4 4 3 4 2 1 0 2 0 2 3 2 0 1 4 3 4 1 4 0 0 0 0
1 2.976289 1 3 4 4 3 4 2 1 0 2 0 2 3 2 0 1 4 3 4 1 4 0 0 0 0 2.628613 0 2 1 2 2 0 3 1 3 0 1 3 0 0 1 2 1 1 1 1 3 3 0 4 4
1 2.628613 0 2 1 2 2 0 3 1 3 0 1 3 0 0 1 2 1 1 1 1 3 3 0 4 4 2.603467 0 0 2 2 4 0 0 4 2 0 4 0 2 0 3 4 4 3 4 2 3 2 0 0 4
1 2.603467 0 0 2 2 4 0 0 4 2 0 4 0 2 0 3 4 4 3 4 2 3 2 0 0 4 2.518854 0 0 0 0 1 0 2 4 2 3 4 2 0 0 2 0 0 0 4 4 0 1 4 4 0
1 2.518854 0 0 0 0 1 0 2 4 2 3 4 2 0 0 2 0 0 0 4 4 0 1 4 4 0 7.534553 0 3 4 4 4 0 2 1 4 0 0 3 3 4 2 2 1 3 4 4 4 3 0 1 4
1 7.534553 0 3 4 4 4 0 2 1 4 0 0 3 3 4 2 2 1 3 4 4 4 3 0 1 4 3.563135 0 0 4 4 4 0 2 1 3 0 0 3 3 4 0 4 1 3 4 4 4 3 0 1 4
1 3.563135 0 0 4 4 4 0 2 1 3 0 0 3 3 4 0 4 1 3 4 4 4 3 0 1 4 3.509431 0 0 4 4 4 0 2 1 4 0 0 3 0 4 0 2 1 3 4 4 4 3 0 1 4
1 3.509431 0 0 4 4 4 0 2 1 4 0 0 3 0 4 0 2 1 3 4 4 4 3 0 1 4 3.42656 0 4 0 3 4 0 1 3 1 0 4 2 0 2 2 0 1 0 3 4 3 2 0 4 0
1 3.42656 0 4 0 3 4 0 1 3 1 0 4 2 0 2 2 0 1 0 3 4 3 2 0 4 0 3.413839 0 2 4 4 0 0 3 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.413839 0 2 4 4 0 0 3 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4 3.411946 0 0 4 2 0 4 4 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.411946 0 0 4 2 0 4 4 1 0 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4 3.38775 0 2 4 2 0 4 3 0 3 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4
1 3.38775 0 2 4 2 0 4 3 0 3 2 0 3 3 4 2 0 2 4 4 2 4 3 0 1 4 3.341583 0 2 1 2 0 0 4 2 2 3 1 4 0 0 4 2 1 1 0 4 1 3 2 2 3
1 3.341583 0 2 1 2 0 0 4 2 2 3 1 4 0 0 4 2 1 1 0 4 1 3 2 2 3 3.33054 0 3 4 4 3 4 4 2 0 4 0 3 3 4 3 4 4 0 4 2 4 3 0 1 4
1 3.33054 0 3 4 4 3 4 4 2 0 4 0 3 3 4 3 4 4 0 4 2 4 3 0 1 4 3.244127 4 4 3 3 0 2 0 0 4 3 0 0 0 0 3 0 0 3 3 4 3 4 1 1 1
1 3.244127 4 4 3 3 0 2 0 0 4 3 0 0 0 0 3 0 0 3 3 4 3 4 1 1 1 3.142998 4 4 3 3 0 2 0 0 4 3 0 0 0 1 3 0 0 4 3 0 3 4 2 1 1
1 3.142998 4 4 3 3 0 2 0 0 4 3 0 0 0 1 3 0 0 4 3 0 3 4 2 1 1 3.041355 0 0 4 4 4 2 2 1 0 0 0 3 3 4 0 4 1 0 2 4 4 3 0 1 4
1 3.041355 0 0 4 4 4 2 2 1 0 0 0 3 3 4 0 4 1 0 2 4 4 3 0 1 4 2.809556 0 0 0 4 3 0 3 4 0 2 1 3 4 4 3 3 0 3 0 0 4 4 2 2 0
1 2.809556 0 0 0 4 3 0 3 4 0 2 1 3 4 4 3 3 0 3 0 0 4 4 2 2 0 2.762483 2 4 0 4 2 4 1 3 1 1 3 2 0 0 4 4 2 4 0 4 3 2 0 0 0
1 2.762483 2 4 0 4 2 4 1 3 1 1 3 2 0 0 4 4 2 4 0 4 3 2 0 0 0 3.571133 0 3 4 4 4 0 0 1 4 0 0 3 3 4 0 2 1 3 4 4 4 3 0 1 4
1 3.571133 0 3 4 4 4 0 0 1 4 0 0 3 3 4 0 2 1 3 4 4 4 3 0 1 4 3.566648 0 3 4 3 4 0 2 1 4 0 0 3 3 4 2 2 1 3 4 4 4 3 0 1 4
1 3.566648 0 3 4 3 4 0 2 1 4 0 0 3 3 4 2 2 1 3 4 4 4 3 0 1 4 3.559663 0 4 0 4 4 0 1 3 4 0 0 2 4 2 1 2 1 1 3 4 4 2 0 4 0
1 3.559663 0 4 0 4 4 0 1 3 4 0 0 2 4 2 1 2 1 1 3 4 4 2 0 4 0 3.508249 0 0 4 4 0 0 2 1 0 0 0 3 3 4 0 4 1 3 4 4 4 3 0 3 4
