24		0.40285164275095614
0		0.2958006377215815
1		0.2860369738716771
17		0.22925436767911347
2		0.21828858824184094
3		0.2068418497601024
4		0.19499891123194604
5		0.17948867626033987
20		0.17057225528470596
6		0.1674083713187859
7		0.1439838435456794
15		0.13623660645558683
8		0.10273083434308844
19		0.10194434590291933
9		0.09710760524426947
10		0.07339719211762336
11		0.07090885276898565
22		0.06651666839085892
16		0.059846122227982024
12		0.056208714883472836
23		0.04739568817062308
13		0.04288483143286666
21		0.017483992073295113
14		0.00037227141195476
18		-0.022466559373215178
