0		0.40285164275095614
15		0.3682671079210415
1		0.3110146283886452
2		0.2958006377215815
3		0.2925105698006711
4		0.2860369738716771
24		0.2828099057281744
5		0.25193788877284123
18		0.22949649595585164
6		0.22925436767911347
7		0.22181303963214294
8		0.21828858824184094
9		0.21264989122246697
10		0.2068418497601024
11		0.19988879168218
12		0.19499891123194604
13		0.18559858080904737
19		0.17129729507835048
22		0.060679947277759834
14		0.051835274240773194
23		0.04676723610389439
20		0.02013290600954564
21		0.012747532568594018
17		-0.00890024257205203
16		-0.013259971163509323
