0		0.5437781810760498
1		0.5418119771139962
17		0.528886216027396
19		0.5192812170301165
23		0.4972865581512451
2		0.49111366271972656
24		0.48144231523786274
3		0.4787014552525112
4		0.4701336792537144
5		0.4697495528629848
14		0.4600881508418492
10		0.45436395917619976
6		0.44592656408037457
7		0.43146187918526785
18		0.42364583696637836
15		0.3929893289293562
13		0.3854562555040632
20		0.3808130536760603
8		0.3777860573359898
16		0.34800117356436594
12		0.33244024004255024
9		0.29307784352983746
11		0.25607608045850483
21		0.20017998559134348
22		0.09618344477244786
